x,y,nx_in_y,nx_not_in_y,not_nx_in_y,not_nx_not_in_y,oddsr,p,p_adj_bh
[21]Phospho,IPR034038,0,154467,460,10334229,0.0,0.01515688397309166,0.03197077032834988
[21]Phospho,IPR034051,21,154446,455,10334234,3.088229194371147,2.8463534266680184e-07,1.6497842253401643e-06
[21]Phospho,IPR034085,34,154433,4718,10329971,0.48203655578855076,1.9217817663223932e-05,8.817245141025643e-05
[21]Phospho,IPR034116,0,154467,394,10334295,0.0,0.026580204069864236,0.04919708452632288
[21]Phospho,IPR034117,5,154462,410,10334279,0.8159145465093475,0.8032231869598652,0.8573929033406106
[21]Phospho,IPR034121,0,154467,437,10334252,0.0,0.018414129261190716,0.03723309947216111
[21]Phospho,IPR034162,0,154467,963,10333726,0.0,0.000251944420788527,0.0009422690290735421
[21]Phospho,IPR034170,0,154467,1044,10333645,0.0,0.00013241373491028856,0.0005229351795090771
[21]Phospho,IPR034182,0,154467,2058,10332631,0.0,4.89210577213669e-08,3.0708461258396804e-07
[21]Phospho,IPR034248,3,154464,1201,10333488,0.1671082571029218,0.0006618391513774499,0.00225283255228438
[21]Phospho,IPR034252,0,154467,659,10334030,0.0,0.0029125257082903387,0.008222805139219701
[21]Phospho,IPR034253,10,154457,590,10334099,1.1339998856573872,0.8218906099795996,0.8735355988998954
[21]Phospho,IPR034286,0,154467,392,10334297,0.0,0.027040828385923407,0.049852035930920295
[21]Phospho,IPR034300,0,154467,458,10334231,0.0,0.015414985358019611,0.03238843094756473
[21]Phospho,IPR034325,26,154441,1172,10333517,1.4843328177744097,0.05945229051426334,0.09227190064474007
[21]Phospho,IPR034364,9,154458,547,10334142,1.1008273241741724,0.9124863512819863,0.952459851645528
[21]Phospho,IPR034646,0,154467,501,10334188,0.0,0.010739436229877029,0.02439176569533702
[21]Phospho,IPR034648,0,154467,348,10334341,0.0,0.03957359156944306,0.06594693227907189
[21]Phospho,IPR034661,21,154446,343,10334346,4.0966749622812495,4.461611692329347e-11,3.656022001004271e-10
[21]Phospho,IPR034662,2,154465,355,10334334,0.37692422231573497,0.225694158268795,0.2904926931067824
[21]Phospho,IPR034663,5,154462,336,10334353,0.9956171413095284,1.0,1.0
[21]Phospho,IPR034672,2,154465,757,10333932,0.1767541530507931,0.008925612926120683,0.021023853496916007
[21]Phospho,IPR034675,5,154462,343,10334346,0.9752977635191054,1.0,1.0
[21]Phospho,IPR034676,14,154453,342,10334347,2.7389784882420183,0.0002798247422620742,0.0010353771322955138
[21]Phospho,IPR034731,0,154467,340,10334349,0.0,0.042437746969950174,0.06923723265894303
[21]Phospho,IPR034732,16,154451,2100,10332589,0.5097052632812195,0.00814021000003091,0.019487704476508626
[21]Phospho,IPR034733,54,154413,2013,10332676,1.7950598605132386,2.5388841917763622e-05,0.00011417689975241725
[21]Phospho,IPR034737,15,154452,431,10334258,2.3286260538944275,0.0018197210798601585,0.005486505379238129
[21]Phospho,IPR034743,3,154464,437,10334252,0.4592948631340017,0.23828992215075387,0.3043172369987536
[21]Phospho,IPR034744,11,154456,351,10334338,2.0968310874950955,0.02410326746289228,0.045706602155500195
[21]Phospho,IPR034751,0,154467,490,10334199,0.0,0.011776052684805796,0.0262314274483564
[21]Phospho,IPR034753,1,154466,514,10334175,0.13016067505266418,0.026031299377211856,0.048476465641462275
[21]Phospho,IPR034821,0,154467,1117,10333572,0.0,7.432844543610368e-05,0.0003080890133218281
